wallet_id,transaction_sequence_number,transaction_time,amount,transaction_type,order_id
1912,8440,2026-02-10 00:00:00,94865.18,Payment,25280
869,8441,2022-06-29 00:00:00,27232.75,Payment,11713
1966,8442,2021-12-07 00:00:00,3590.53,Payment,9114
651,8443,2023-12-04 00:00:00,483.48,Payment,18389
425,8444,2021-12-12 00:00:00,22706.66,Payment,9169
384,8445,2023-09-04 00:00:00,19643.48,Payment,17254
239,8446,2024-10-08 00:00:00,609.00,Payment,22255
1183,8447,2020-11-18 00:00:00,4872.19,Payment,4072
459,8448,2020-03-22 00:00:00,14651.23,Payment,963
1300,8449,2020-10-07 00:00:00,2515.30,Payment,3518
1546,8450,2026-01-29 00:00:00,112228.11,Payment,25831
1294,8451,2021-04-03 00:00:00,12268.12,Payment,5890
825,8452,2026-02-12 00:00:00,109567.82,Payment,25512
612,8453,2026-01-29 00:00:00,102919.35,Payment,25336
1939,8454,2025-02-05 00:00:00,5412.85,Payment,23775
1576,8455,2020-08-14 00:00:00,3508.23,Payment,2800
1269,8456,2022-10-30 00:00:00,26024.70,Payment,13378
1816,8457,2020-08-21 00:00:00,10103.46,Payment,2888
682,8458,2026-02-08 00:00:00,118979.98,Payment,25999
363,8459,2022-06-27 00:00:00,9137.35,Payment,11706
54,8460,2020-08-01 00:00:00,29715.11,Payment,2624
1827,8461,2024-05-12 00:00:00,9169.91,Payment,20412
1518,8462,2021-03-19 00:00:00,8290.03,Payment,5673
196,8463,2022-12-19 00:00:00,4913.25,Payment,14008
860,8464,2021-07-28 00:00:00,23892.34,Payment,7398
432,8465,2020-02-19 00:00:00,2357.48,Payment,595
35,8466,2026-01-26 00:00:00,106994.52,Payment,25728
1530,8467,2026-02-17 00:00:00,112329.63,Payment,26454
882,8468,2023-08-02 00:00:00,13296.78,Payment,16830
898,8469,2023-08-12 00:00:00,30278.57,Payment,16966
1295,8470,2024-06-26 00:00:00,8976.62,Payment,20985
1694,8471,2026-01-09 00:00:00,100275.22,Payment,25446
1595,8472,2024-02-02 00:00:00,8016.22,Payment,19166
1080,8473,2024-02-17 00:00:00,2530.82,Payment,19331
1307,8474,2026-01-31 00:00:00,105656.37,Payment,25583
720,8475,2020-05-11 00:00:00,2390.70,Payment,1581
373,8476,2024-11-26 00:00:00,6387.45,Payment,22865
650,8477,2021-11-11 00:00:00,8125.13,Payment,8760
1287,8478,2026-02-03 00:00:00,104300.48,Payment,25282
1440,8479,2022-07-09 00:00:00,2354.40,Payment,11871
450,8480,2021-08-31 00:00:00,14870.28,Payment,7826
188,8481,2024-08-05 00:00:00,1195.05,Payment,21467
972,8482,2025-01-05 00:00:00,1395.27,Payment,23345
168,8483,2021-12-20 00:00:00,21748.13,Payment,9272
951,8484,2024-05-18 00:00:00,15068.89,Payment,20475
1449,8485,2023-09-18 00:00:00,18122.87,Payment,17423
1297,8486,2022-08-03 00:00:00,2520.08,Payment,12193
164,8487,2026-02-08 00:00:00,108251.91,Payment,26078
424,8488,2023-08-03 00:00:00,4155.97,Payment,16860
798,8489,2022-07-05 00:00:00,15183.68,Payment,11808
1822,8490,2026-01-16 00:00:00,101599.04,Payment,25871
1066,8491,2020-11-01 00:00:00,3121.73,Payment,3823
1568,8492,2020-04-17 00:00:00,8468.01,Payment,1273
1570,8493,2023-05-09 00:00:00,10999.49,Payment,15802
530,8494,2021-08-11 00:00:00,6976.78,Payment,7567
1952,8495,2020-08-22 00:00:00,3187.38,Payment,2901
484,8496,2020-02-26 00:00:00,9493.35,Payment,665
1294,8497,2022-11-01 00:00:00,6726.08,Payment,13386
1117,8498,2023-02-10 00:00:00,4141.22,Payment,14678
325,8499,2022-07-20 00:00:00,4453.37,Payment,12006
964,8500,2021-11-02 00:00:00,155.37,Payment,8651
172,8501,2026-01-16 00:00:00,113631.86,Payment,25572
624,8502,2023-09-24 00:00:00,8174.16,Payment,17515
55,8503,2021-01-02 00:00:00,8427.65,Payment,4677
1190,8504,2024-12-15 00:00:00,7368.57,Payment,23090
1604,8505,2024-10-14 00:00:00,8027.96,Payment,22322
1802,8506,2026-01-28 00:00:00,102919.80,Payment,25671
151,8507,2024-09-09 00:00:00,2085.43,Payment,21898
1819,8508,2026-01-28 00:00:00,108263.97,Payment,26019
428,8509,2023-08-29 00:00:00,37888.41,Payment,17190
1188,8510,2023-11-06 00:00:00,10810.23,Payment,18034
1302,8511,2022-05-06 00:00:00,17355.01,Payment,11034
463,8512,2020-01-31 00:00:00,3885.18,Payment,361
1635,8513,2022-10-11 00:00:00,39985.01,Payment,13124
1640,8514,2025-01-03 00:00:00,6485.62,Payment,23331
32,8515,2022-10-01 00:00:00,6452.34,Payment,12970
618,8516,2023-12-17 00:00:00,4149.60,Payment,18545
714,8517,2021-03-03 00:00:00,5787.51,Payment,5443
33,8518,2024-09-23 00:00:00,30452.83,Payment,22085
1766,8519,2026-01-12 00:00:00,101612.37,Payment,25934
1146,8520,2022-07-16 00:00:00,14026.58,Payment,11940
850,8521,2025-03-23 00:00:00,3705.27,Payment,24383
51,8522,2021-09-13 00:00:00,4017.15,Payment,8002
1030,8523,2026-01-24 00:00:00,113590.95,Payment,25643
101,8524,2022-04-16 00:00:00,3092.06,Payment,10790
756,8525,2025-02-08 00:00:00,10961.35,Payment,23822
402,8526,2025-03-07 00:00:00,12340.88,Payment,24181
132,8527,2021-09-28 00:00:00,26451.15,Payment,8185
1874,8528,2022-04-22 00:00:00,25610.19,Payment,10857
124,8529,2024-06-09 00:00:00,5492.91,Payment,20769
30,8530,2023-01-14 00:00:00,19488.09,Payment,14349
63,8531,2026-01-25 00:00:00,104280.72,Payment,25995
382,8532,2022-10-06 00:00:00,22978.36,Payment,13061
1570,8533,2023-09-06 00:00:00,31420.22,Payment,17287
1005,8534,2021-08-16 00:00:00,7047.13,Payment,7626
316,8535,2021-03-14 00:00:00,17841.65,Payment,5620
741,8536,2023-04-20 00:00:00,11251.54,Payment,15584
1709,8537,2021-01-09 00:00:00,7191.38,Payment,4786
1409,8538,2021-11-20 00:00:00,19253.01,Payment,8896
595,8539,2026-01-30 00:00:00,100255.61,Payment,25717
572,8540,2024-03-12 00:00:00,8262.19,Payment,19669
1098,8541,2023-02-12 00:00:00,17555.15,Payment,14710
61,8542,2020-06-25 00:00:00,745.81,Payment,2152
1107,8543,2021-10-23 00:00:00,23989.88,Payment,8512
540,8544,2022-03-08 00:00:00,1226.88,Payment,10307
777,8545,2024-10-27 00:00:00,28533.37,Payment,22495
1144,8546,2023-06-06 00:00:00,9121.10,Payment,16122
1447,8547,2026-02-19 00:00:00,101621.08,Payment,25675
217,8548,2026-01-25 00:00:00,108281.61,Payment,25415
392,8549,2025-03-18 00:00:00,9801.97,Payment,24324
1411,8550,2020-02-12 00:00:00,20428.84,Payment,521
1900,8551,2023-04-01 00:00:00,1437.83,Payment,15317
1052,8552,2026-01-20 00:00:00,102908.74,Payment,25835
1234,8553,2021-08-27 00:00:00,5075.98,Payment,7780
774,8554,2020-07-01 00:00:00,8822.65,Payment,2228
1469,8555,2026-01-15 00:00:00,100346.50,Payment,25751
1846,8556,2026-02-09 00:00:00,108272.10,Payment,25499
549,8557,2021-07-15 00:00:00,7659.36,Payment,7229
137,8558,2021-07-29 00:00:00,102.40,Payment,7410
1636,8559,2022-09-01 00:00:00,20347.72,Payment,12546
975,8560,2023-02-06 00:00:00,10645.56,Payment,14640
1256,8561,2020-04-27 00:00:00,11088.93,Payment,1396
816,8562,2020-01-28 00:00:00,16187.65,Payment,333
1603,8563,2023-06-13 00:00:00,6396.45,Payment,16205
1529,8564,2020-10-25 00:00:00,361.62,Payment,3739
1512,8565,2024-06-13 00:00:00,6540.71,Payment,20824
255,8566,2023-06-16 00:00:00,43068.03,Payment,16235
1325,8567,2022-11-21 00:00:00,4429.67,Payment,13641
650,8568,2024-08-15 00:00:00,10311.85,Payment,21599
4,8569,2023-10-14 00:00:00,22594.60,Payment,17760
1505,8570,2021-02-05 00:00:00,7755.74,Payment,5122
1470,8571,2024-07-01 00:00:00,5943.31,Payment,21054
1499,8572,2020-02-13 00:00:00,4903.00,Payment,531
1902,8573,2022-03-28 00:00:00,3230.96,Payment,10571
1937,8574,2022-10-10 00:00:00,8732.56,Payment,13097
736,8575,2026-02-02 00:00:00,98935.37,Payment,25833
1494,8576,2022-05-30 00:00:00,3720.82,Payment,11319
526,8577,2026-02-03 00:00:00,113649.94,Payment,25389
1759,8578,2023-06-11 00:00:00,17363.06,Payment,16183
772,8579,2022-08-16 00:00:00,9856.93,Payment,12368
450,8580,2020-11-24 00:00:00,27783.19,Payment,4149
16,8581,2021-03-30 00:00:00,8687.51,Payment,5855
1577,8582,2026-02-07 00:00:00,106945.93,Payment,25735
332,8583,2023-03-08 00:00:00,3932.32,Payment,15008
1380,8584,2022-07-17 00:00:00,6829.14,Payment,11968
1591,8585,2022-05-13 00:00:00,10385.75,Payment,11118
498,8586,2022-03-09 00:00:00,7027.00,Payment,10332
1982,8587,2021-07-05 00:00:00,19763.12,Payment,7090
1030,8588,2026-02-14 00:00:00,109688.28,Payment,26443
1210,8589,2021-12-19 00:00:00,1241.27,Payment,9269
779,8590,2025-02-09 00:00:00,14963.12,Payment,23817
830,8591,2026-02-02 00:00:00,104300.33,Payment,25940
1537,8592,2024-01-11 00:00:00,2251.22,Payment,18856
161,8593,2025-03-13 00:00:00,5721.22,Payment,24283
13,8594,2024-03-26 00:00:00,8491.59,Payment,19847
1879,8595,2026-01-12 00:00:00,106935.25,Payment,25466
339,8596,2022-11-16 00:00:00,29096.94,Payment,13580
1423,8597,2021-03-11 00:00:00,16265.88,Payment,5559
1126,8598,2022-06-01 00:00:00,2164.52,Payment,11358
1755,8599,2026-01-09 00:00:00,108339.65,Payment,26102
1009,8600,2022-04-03 00:00:00,7327.73,Payment,10633
1031,8601,2022-04-28 00:00:00,3564.54,Payment,10910
346,8602,2021-11-10 00:00:00,7874.09,Payment,8762
1732,8603,2021-10-02 00:00:00,19912.30,Payment,8241
1307,8604,2026-01-12 00:00:00,104231.68,Payment,25983
175,8605,2022-03-13 00:00:00,9833.48,Payment,10362
946,8606,2020-06-15 00:00:00,654.55,Payment,2040
111,8607,2026-01-25 00:00:00,100257.66,Payment,26169
1198,8608,2025-03-08 00:00:00,3802.43,Payment,24195
1098,8609,2026-02-20 00:00:00,109583.18,Payment,25781
132,8610,2026-02-08 00:00:00,108234.62,Payment,25593
407,8611,2026-01-20 00:00:00,96301.78,Payment,26204
1372,8612,2022-09-22 00:00:00,7164.50,Payment,12829
20,8613,2023-11-06 00:00:00,24838.45,Payment,18044
297,8614,2026-02-14 00:00:00,105609.74,Payment,26385
918,8615,2021-02-09 00:00:00,5262.35,Payment,5167
64,8616,2025-01-05 00:00:00,24571.92,Payment,23352
1352,8617,2021-03-25 00:00:00,634.54,Payment,5779
1045,8618,2020-12-29 00:00:00,7050.63,Payment,4642
885,8619,2022-12-08 00:00:00,14544.75,Payment,13856
1479,8620,2021-08-05 00:00:00,1497.33,Payment,7486
1286,8621,2023-10-02 00:00:00,4161.58,Payment,17613
1665,8622,2023-07-26 00:00:00,19307.86,Payment,16747
1400,8623,2024-12-29 00:00:00,11736.95,Payment,23269
1495,8624,2026-02-11 00:00:00,97593.47,Payment,26378
606,8625,2022-06-12 00:00:00,11461.08,Payment,11491
1862,8626,2020-03-06 00:00:00,6938.81,Payment,782
1528,8627,2024-10-19 00:00:00,15177.44,Payment,22385
858,8628,2025-01-24 00:00:00,9992.51,Payment,23618
1261,8629,2021-09-18 00:00:00,29590.18,Payment,8068
334,8630,2021-12-11 00:00:00,6453.08,Payment,9154
1169,8631,2021-12-30 00:00:00,24879.84,Payment,9395
594,8632,2021-08-25 00:00:00,7270.84,Payment,7737
914,8633,2020-06-14 00:00:00,5594.91,Payment,1998
386,8634,2022-07-01 00:00:00,9578.92,Payment,11741
1047,8635,2026-01-18 00:00:00,104292.80,Payment,25284
595,8636,2020-02-17 00:00:00,8574.68,Payment,586
549,8637,2023-05-12 00:00:00,2385.23,Payment,15843
1424,8638,2026-01-23 00:00:00,108318.13,Payment,25716
1493,8639,2024-04-14 00:00:00,857.96,Payment,20044
852,8640,2025-04-30 00:00:00,2785.38,Payment,24864
1764,8641,2021-05-24 00:00:00,9303.70,Payment,6608
1661,8642,2024-11-08 00:00:00,6571.16,Payment,22642
266,8643,2024-12-21 00:00:00,185.86,Payment,23182
531,8644,2020-12-28 00:00:00,8749.26,Payment,4614
1262,8645,2024-03-11 00:00:00,12138.88,Payment,19659
1464,8646,2023-06-04 00:00:00,17730.90,Payment,16113
674,8647,2022-08-13 00:00:00,194.50,Payment,12326
154,8648,2024-05-16 00:00:00,10845.69,Payment,20471
1720,8649,2021-10-13 00:00:00,13376.77,Payment,8392
1392,8650,2025-01-28 00:00:00,7931.57,Payment,23652
912,8651,2020-10-14 00:00:00,12230.74,Payment,3607
1846,8652,2024-06-02 00:00:00,5599.06,Payment,20655
1308,8653,2023-12-11 00:00:00,14698.15,Payment,18464
1898,8654,2020-04-29 00:00:00,5431.37,Payment,1427
480,8655,2024-09-29 00:00:00,4170.84,Payment,22163
1806,8656,2020-05-14 00:00:00,2556.24,Payment,1621
995,8657,2023-03-11 00:00:00,13694.75,Payment,15045
625,8658,2022-09-01 00:00:00,1246.70,Payment,12568
1693,8659,2026-01-29 00:00:00,112302.69,Payment,25997
1319,8660,2026-02-05 00:00:00,105670.48,Payment,25530
1546,8661,2026-02-01 00:00:00,106971.18,Payment,25431
1139,8662,2024-08-24 00:00:00,14702.53,Payment,21711
1391,8663,2026-01-23 00:00:00,109657.76,Payment,25714
1105,8664,2024-12-16 00:00:00,7754.13,Payment,23102
1251,8665,2026-01-27 00:00:00,106986.04,Payment,25814
491,8666,2026-01-12 00:00:00,105640.63,Payment,25703
1176,8667,2026-01-27 00:00:00,100230.29,Payment,26096
1565,8668,2024-12-03 00:00:00,6034.17,Payment,22952
649,8669,2022-11-22 00:00:00,2062.48,Payment,13673
488,8670,2025-05-07 00:00:00,100.90,Payment,24945
1799,8671,2024-06-15 00:00:00,3442.04,Payment,20853
58,8672,2023-01-04 00:00:00,8985.38,Payment,14219
135,8673,2022-11-19 00:00:00,920.16,Payment,13617
930,8674,2026-01-14 00:00:00,108277.88,Payment,25525
159,8675,2020-09-13 00:00:00,16626.55,Payment,3229
1572,8676,2024-03-09 00:00:00,16187.43,Payment,19615
1618,8677,2021-04-12 00:00:00,2705.99,Payment,6018
1065,8678,2023-11-09 00:00:00,11766.48,Payment,18061
1672,8679,2022-09-26 00:00:00,7800.31,Payment,12909
1931,8680,2022-05-15 00:00:00,1876.53,Payment,11128
214,8681,2022-12-05 00:00:00,662.45,Payment,13833
1475,8682,2024-10-04 00:00:00,28496.90,Payment,22216
1323,8683,2023-08-06 00:00:00,19351.20,Payment,16876
13,8684,2024-03-19 00:00:00,2364.80,Payment,19750
1561,8685,2020-04-23 00:00:00,3818.11,Payment,1348
533,8686,2020-05-07 00:00:00,1780.70,Payment,1525
1391,8687,2022-10-20 00:00:00,7732.84,Payment,13234
1116,8688,2024-09-25 00:00:00,8930.97,Payment,22106
1397,8689,2026-01-22 00:00:00,104231.61,Payment,26251
763,8690,2026-01-08 00:00:00,105646.41,Payment,26023
1287,8691,2024-05-31 00:00:00,7861.43,Payment,20636
1071,8692,2021-09-10 00:00:00,9284.68,Payment,7982
1941,8693,2023-05-08 00:00:00,882.76,Payment,15792
1344,8694,2026-02-08 00:00:00,96237.08,Payment,25792
797,8695,2023-10-02 00:00:00,23644.11,Payment,17609
611,8696,2020-12-13 00:00:00,10864.64,Payment,4419
405,8697,2023-05-08 00:00:00,24689.92,Payment,15794
793,8698,2020-08-13 00:00:00,9042.33,Payment,2792
1576,8699,2021-02-03 00:00:00,19819.54,Payment,5089
147,8700,2026-01-19 00:00:00,104282.34,Payment,25504
286,8701,2024-01-18 00:00:00,2183.72,Payment,18960
1120,8702,2022-11-01 00:00:00,10800.82,Payment,13385
1316,8703,2020-11-14 00:00:00,8610.69,Payment,4010
282,8704,2022-06-26 00:00:00,5953.15,Payment,11695
481,8705,2023-02-08 00:00:00,7190.78,Payment,14670
1648,8706,2020-11-16 00:00:00,11955.79,Payment,4045
1176,8707,2020-04-01 00:00:00,7037.76,Payment,1065
597,8708,2020-02-10 00:00:00,1260.32,Payment,467
1230,8709,2026-02-06 00:00:00,110958.38,Payment,25742
466,8710,2021-09-05 00:00:00,4071.60,Payment,7906
896,8711,2024-12-24 00:00:00,18148.44,Payment,23207
1703,8712,2022-12-11 00:00:00,5827.35,Payment,13905
799,8713,2021-11-27 00:00:00,5119.48,Payment,8979
591,8714,2021-11-16 00:00:00,40795.16,Payment,8838
1093,8715,2024-06-18 00:00:00,14442.85,Payment,20884
937,8716,2023-11-25 00:00:00,6185.87,Payment,18280
1553,8717,2022-10-13 00:00:00,7773.91,Payment,13134
569,8718,2022-03-30 00:00:00,367.28,Payment,10591
1941,8719,2021-12-12 00:00:00,5626.73,Payment,9157
355,8720,2026-01-23 00:00:00,104289.22,Payment,26404
1650,8721,2020-06-06 00:00:00,3976.59,Payment,1900
1465,8722,2022-04-19 00:00:00,3079.48,Payment,10821
790,8723,2020-07-06 00:00:00,3855.87,Payment,2302
1385,8724,2021-09-25 00:00:00,19648.62,Payment,8152
1549,8725,2020-08-23 00:00:00,10942.29,Payment,2927
1422,8726,2023-03-04 00:00:00,10168.93,Payment,14944
1069,8727,2021-07-05 00:00:00,902.28,Payment,7095
1512,8728,2023-12-28 00:00:00,4854.22,Payment,18692
1188,8729,2025-03-25 00:00:00,5239.62,Payment,24411
1646,8730,2024-01-25 00:00:00,3559.60,Payment,19070
386,8731,2023-07-15 00:00:00,19568.84,Payment,16598
1808,8732,2023-02-25 00:00:00,19247.69,Payment,14860
763,8733,2021-12-06 00:00:00,7177.79,Payment,9093
229,8734,2026-02-11 00:00:00,108241.13,Payment,26088
760,8735,2021-03-20 00:00:00,1668.90,Payment,5697
1565,8736,2021-08-21 00:00:00,3740.07,Payment,7679
1648,8737,2024-10-23 00:00:00,11291.58,Payment,22444
305,8738,2023-12-24 00:00:00,12066.13,Payment,18625
1186,8739,2021-11-12 00:00:00,34486.58,Payment,8798
467,8740,2025-03-28 00:00:00,8247.48,Payment,24458
721,8741,2024-04-13 00:00:00,6708.00,Payment,20042
978,8742,2020-06-29 00:00:00,11283.46,Payment,2204
1098,8743,2026-02-01 00:00:00,101613.32,Payment,26181
1198,8744,2023-09-14 00:00:00,11202.22,Payment,17370
1408,8745,2026-02-09 00:00:00,105591.67,Payment,25560
807,8746,2022-02-05 00:00:00,2328.00,Payment,9913
151,8747,2021-02-28 00:00:00,15605.41,Payment,5423
1568,8748,2024-07-25 00:00:00,5060.38,Payment,21314
752,8749,2023-03-09 00:00:00,18933.57,Payment,15033
880,8750,2020-11-14 00:00:00,15996.89,Payment,4015
1900,8751,2026-01-14 00:00:00,106997.82,Payment,26410
1830,8752,2023-09-27 00:00:00,7570.95,Payment,17566
1442,8753,2021-12-24 00:00:00,10245.88,Payment,9343
197,8754,2025-04-18 00:00:00,10023.74,Payment,24708
1544,8755,2023-07-23 00:00:00,13070.64,Payment,16702
78,8756,2024-05-11 00:00:00,15716.37,Payment,20396
826,8757,2024-09-10 00:00:00,26597.36,Payment,21924
875,8758,2022-10-26 00:00:00,11485.44,Payment,13318
1033,8759,2020-12-13 00:00:00,18011.17,Payment,4413
510,8760,2026-02-18 00:00:00,113647.67,Payment,25773
320,8761,2022-10-29 00:00:00,4047.74,Payment,13348
1120,8762,2022-06-09 00:00:00,28008.01,Payment,11457
445,8763,2026-02-11 00:00:00,112316.02,Payment,25790
1218,8764,2021-07-11 00:00:00,8711.28,Payment,7171
1866,8765,2022-01-05 00:00:00,8919.22,Payment,9476
269,8766,2020-03-02 00:00:00,199.71,Payment,732
1695,8767,2021-11-22 00:00:00,20412.83,Payment,8919
1222,8768,2021-02-03 00:00:00,3513.40,Payment,5094
1442,8769,2026-01-26 00:00:00,108308.70,Payment,25470
340,8770,2024-11-14 00:00:00,7643.94,Payment,22720
392,8771,2026-01-09 00:00:00,108316.66,Payment,25507
150,8772,2023-04-18 00:00:00,8618.10,Payment,15552
725,8773,2023-03-19 00:00:00,13070.57,Payment,15181
457,8774,2021-10-01 00:00:00,2960.42,Payment,8230
1229,8775,2023-05-13 00:00:00,9544.80,Payment,15867
1320,8776,2020-12-01 00:00:00,5668.97,Payment,4272
150,8777,2021-08-20 00:00:00,8561.21,Payment,7670
909,8778,2025-04-23 00:00:00,4126.27,Payment,24771
1315,8779,2022-12-13 00:00:00,9290.44,Payment,13935
556,8780,2026-01-24 00:00:00,104285.92,Payment,26255
452,8781,2022-12-22 00:00:00,18872.68,Payment,14044
1461,8782,2021-07-15 00:00:00,2455.12,Payment,7211
1591,8783,2024-03-08 00:00:00,14780.23,Payment,19619
390,8784,2021-07-26 00:00:00,22940.34,Payment,7365
582,8785,2021-01-17 00:00:00,9013.05,Payment,4888
185,8786,2021-02-02 00:00:00,11578.14,Payment,5081
1926,8787,2022-03-29 00:00:00,14655.05,Payment,10561
1679,8788,2021-03-29 00:00:00,5344.39,Payment,5818
1194,8789,2022-06-13 00:00:00,15430.32,Payment,11511
1816,8790,2024-11-28 00:00:00,4281.45,Payment,22897
673,8791,2020-04-13 00:00:00,745.36,Payment,1225
23,8792,2022-10-17 00:00:00,13970.22,Payment,13197
421,8793,2024-01-26 00:00:00,16575.99,Payment,19079
1094,8794,2025-01-12 00:00:00,14891.86,Payment,23447
1241,8795,2026-01-11 00:00:00,98955.36,Payment,26140
239,8796,2024-03-18 00:00:00,1348.74,Payment,19740
1493,8797,2020-06-16 00:00:00,6157.21,Payment,2032
1338,8798,2020-05-27 00:00:00,11719.78,Payment,1798
36,8799,2025-05-21 00:00:00,24460.29,Payment,25147
1617,8800,2022-10-19 00:00:00,4948.72,Payment,13231
864,8801,2020-11-18 00:00:00,17247.31,Payment,4066
680,8802,2023-10-04 00:00:00,6453.65,Payment,17643
1504,8803,2020-04-29 00:00:00,17625.89,Payment,1426
636,8804,2022-04-30 00:00:00,8354.41,Payment,10958
1359,8805,2022-09-19 00:00:00,17512.42,Payment,12796
554,8806,2024-12-31 00:00:00,9212.98,Payment,23299
992,8807,2026-01-21 00:00:00,106933.70,Payment,25701
1305,8808,2021-09-08 00:00:00,9853.03,Payment,7949
936,8809,2020-09-28 00:00:00,13231.13,Payment,3414
325,8810,2023-09-25 00:00:00,18312.42,Payment,17520
596,8811,2020-10-29 00:00:00,725.40,Payment,3797
353,8812,2021-12-03 00:00:00,6416.77,Payment,9047
1005,8813,2020-01-19 00:00:00,18974.68,Payment,195
1608,8814,2022-12-27 00:00:00,8029.31,Payment,14144
416,8815,2026-01-18 00:00:00,102907.64,Payment,25828
1199,8816,2022-06-15 00:00:00,8397.96,Payment,11525
1038,8817,2024-08-24 00:00:00,21520.52,Payment,21710
912,8818,2023-12-14 00:00:00,3788.60,Payment,18517
1241,8819,2021-04-04 00:00:00,9193.51,Payment,5904
1384,8820,2025-02-17 00:00:00,18791.08,Payment,23942
1072,8821,2023-08-31 00:00:00,21733.94,Payment,17219
594,8822,2020-09-28 00:00:00,1420.28,Payment,3409
1291,8823,2025-03-31 00:00:00,224.08,Payment,24521
212,8824,2023-04-18 00:00:00,1766.50,Payment,15560
400,8825,2020-03-26 00:00:00,6989.97,Payment,1009
1833,8826,2025-03-08 00:00:00,221.72,Payment,24197
793,8827,2024-02-18 00:00:00,594.66,Payment,19355
1352,8828,2021-12-16 00:00:00,2002.95,Payment,9221
34,8829,2025-02-06 00:00:00,12924.60,Payment,23793
1965,8830,2023-07-03 00:00:00,20487.67,Payment,16447
100,8831,2026-01-23 00:00:00,112250.80,Payment,26365
1704,8832,2023-08-14 00:00:00,20188.00,Payment,16987
174,8833,2020-01-07 00:00:00,17613.80,Payment,79
624,8834,2023-12-04 00:00:00,5894.23,Payment,18388
1112,8835,2024-02-01 00:00:00,18754.21,Payment,19139
1140,8836,2021-09-04 00:00:00,2546.68,Payment,7905
1822,8837,2026-01-05 00:00:00,106964.97,Payment,26271
1959,8838,2023-05-07 00:00:00,3887.20,Payment,15786
1255,8839,2021-12-07 00:00:00,237.15,Payment,9112
1033,8840,2021-03-10 00:00:00,37460.31,Payment,5567
296,8841,2026-01-18 00:00:00,101586.68,Payment,26108
692,8842,2023-05-28 00:00:00,28494.11,Payment,16025
1037,8843,2021-07-20 00:00:00,8560.14,Payment,7305
1952,8844,2025-01-05 00:00:00,7352.51,Payment,23347
785,8845,2020-09-16 00:00:00,149.52,Payment,3255
1370,8846,2025-01-07 00:00:00,23257.03,Payment,23391
622,8847,2023-01-28 00:00:00,5227.28,Payment,14519
1864,8848,2020-06-01 00:00:00,31337.33,Payment,1848
1814,8849,2020-03-21 00:00:00,16058.59,Payment,961
1787,8850,2023-09-21 00:00:00,13833.99,Payment,17460
129,8851,2024-02-01 00:00:00,5101.52,Payment,19149
1125,8852,2022-02-26 00:00:00,12525.20,Payment,10166
1216,8853,2022-10-01 00:00:00,9703.77,Payment,12971
45,8854,2021-03-23 00:00:00,15370.54,Payment,5726
1091,8855,2023-05-14 00:00:00,16097.13,Payment,15880
363,8856,2020-04-02 00:00:00,5221.83,Payment,1096
138,8857,2022-12-22 00:00:00,16339.43,Payment,14059
1032,8858,2025-01-13 00:00:00,15051.44,Payment,23462
386,8859,2022-02-02 00:00:00,11213.93,Payment,9859
766,8860,2026-01-23 00:00:00,109631.04,Payment,25829
1038,8861,2020-06-04 00:00:00,3639.05,Payment,1889
661,8862,2020-02-22 00:00:00,29100.55,Payment,638
725,8863,2022-07-17 00:00:00,1032.00,Payment,11950
682,8864,2026-02-10 00:00:00,112307.09,Payment,26399
1181,8865,2022-07-22 00:00:00,2053.77,Payment,12039
596,8866,2024-02-03 00:00:00,13425.77,Payment,19178
255,8867,2022-12-01 00:00:00,4161.69,Payment,13783
403,8868,2024-05-11 00:00:00,7578.10,Payment,20419
875,8869,2025-05-07 00:00:00,14054.16,Payment,24957
1791,8870,2025-01-16 00:00:00,64.88,Payment,23509
665,8871,2025-03-15 00:00:00,11372.05,Payment,24298
1919,8872,2023-06-19 00:00:00,1507.36,Payment,16295
633,8873,2025-03-26 00:00:00,19745.79,Payment,24435
1750,8874,2020-09-03 00:00:00,20642.39,Payment,3053
50,8875,2025-03-01 00:00:00,912.90,Payment,24110
1899,8876,2021-11-19 00:00:00,11210.18,Payment,8868
517,8877,2023-06-01 00:00:00,13330.59,Payment,16073
1503,8878,2020-04-26 00:00:00,32260.19,Payment,1390
1613,8879,2020-02-01 00:00:00,6068.35,Payment,375
1750,8880,2023-11-02 00:00:00,598.55,Payment,17977
1551,8881,2021-06-25 00:00:00,38688.44,Payment,6963
983,8882,2020-10-30 00:00:00,14315.61,Payment,3815
743,8883,2024-11-03 00:00:00,160.14,Payment,22603
1984,8884,2020-04-16 00:00:00,5890.66,Payment,1250
1827,8885,2023-04-29 00:00:00,24421.80,Payment,15673
745,8886,2025-01-11 00:00:00,1610.34,Payment,23451
1213,8887,2022-02-05 00:00:00,6314.67,Payment,9908
168,8888,2021-04-01 00:00:00,255.00,Payment,5888
1954,8889,2021-01-23 00:00:00,8773.38,Payment,4951
53,8890,2023-10-07 00:00:00,3831.38,Payment,17670
629,8891,2024-07-20 00:00:00,4948.57,Payment,21258
1353,8892,2025-05-30 00:00:00,360.08,Payment,25247
911,8893,2020-12-14 00:00:00,1174.70,Payment,4429
1117,8894,2026-01-29 00:00:00,109617.58,Payment,25385
399,8895,2022-07-17 00:00:00,3264.67,Payment,11957
1416,8896,2026-01-29 00:00:00,94924.10,Payment,26294
357,8897,2021-06-29 00:00:00,6514.72,Payment,7020
395,8898,2022-09-15 00:00:00,1565.52,Payment,12759
