order_id,quantity,return_status,final_price_at_order_time,cost_price_at_order_time,branch_product_id
25930,4,,1343.73,63.22,1978
25930,5,,1343.73,82.21,2137
25930,4,,1343.73,50.92,1067
25930,3,,1336.70,88.33,1567
25930,3,,1336.70,77.81,1849
25930,4,,1352.51,63.99,515
25930,4,,1352.51,85.41,743
25930,3,,1352.51,82.35,896
25930,5,,1332.02,50.54,577
25930,5,,1332.02,63.69,1511
25930,5,,1332.02,61.05,418
25930,3,,1332.02,84.87,122
25930,4,,1332.02,62.61,175
25931,3,,1330.92,78.83,530
25931,3,,1330.92,53.99,1478
25931,4,,1330.92,61.28,1759
25931,3,,1330.92,78.12,2408
25931,3,,1330.92,75.55,1337
25931,3,,1330.92,82.93,1624
25931,5,,1330.92,81.95,2189
25931,5,,1343.73,63.22,1978
25931,4,,1343.73,82.21,2137
25931,4,,1343.73,50.92,1067
25931,3,,1336.70,88.33,1567
25931,4,,1336.70,77.81,1849
25931,5,,1352.51,63.99,515
25931,4,,1352.51,85.41,743
25931,5,,1352.51,82.35,896
25931,5,,1332.02,50.54,577
25931,3,,1332.02,63.69,1511
25931,3,,1332.02,61.05,418
25931,4,,1332.02,84.87,122
25931,5,,1332.02,62.61,175
25932,3,,1330.92,78.83,530
25932,5,,1330.92,53.99,1478
25932,5,,1330.92,61.28,1759
25932,3,,1330.92,78.12,2408
25932,4,,1330.92,75.55,1337
25932,3,,1330.92,82.93,1624
25932,4,,1330.92,81.95,2189
25932,4,,1343.73,63.22,1978
25932,5,,1343.73,82.21,2137
25932,4,,1343.73,50.92,1067
25932,4,,1336.70,88.33,1567
25932,5,,1336.70,77.81,1849
25932,3,,1352.51,63.99,515
25932,3,,1352.51,85.41,743
25932,3,,1352.51,82.35,896
25932,4,,1332.02,50.54,577
25932,5,,1332.02,63.69,1511
25932,4,,1332.02,61.05,418
25932,4,,1332.02,84.87,122
25932,4,,1332.02,62.61,175
25933,4,,1330.92,78.83,530
25933,3,,1330.92,53.99,1478
25933,4,,1330.92,61.28,1759
25933,4,,1330.92,78.12,2408
25933,5,,1330.92,75.55,1337
25933,3,,1330.92,82.93,1624
25933,4,,1330.92,81.95,2189
25933,4,,1343.73,63.22,1978
25933,5,,1343.73,82.21,2137
25933,3,,1343.73,50.92,1067
25933,3,,1336.70,88.33,1567
25933,4,,1336.70,77.81,1849
25933,5,,1352.51,63.99,515
25933,5,,1352.51,85.41,743
25933,4,,1352.51,82.35,896
25933,5,,1332.02,50.54,577
25933,5,,1332.02,63.69,1511
25933,3,,1332.02,61.05,418
25933,5,,1332.02,84.87,122
25933,3,,1332.02,62.61,175
25934,4,,1330.92,78.83,530
25934,4,,1330.92,53.99,1478
25934,3,,1330.92,61.28,1759
25934,3,,1330.92,78.12,2408
25934,4,,1330.92,75.55,1337
25934,4,,1330.92,82.93,1624
25934,4,,1330.92,81.95,2189
25934,3,,1343.73,63.22,1978
25934,5,,1343.73,82.21,2137
25934,3,,1343.73,50.92,1067
25934,4,,1336.70,88.33,1567
25934,3,,1336.70,77.81,1849
25934,4,,1352.51,63.99,515
25934,3,,1352.51,85.41,743
25934,5,,1352.51,82.35,896
25934,5,,1332.02,50.54,577
25934,5,,1332.02,63.69,1511
25934,3,,1332.02,61.05,418
25934,3,,1332.02,84.87,122
25934,4,,1332.02,62.61,175
25935,3,,1330.92,78.83,530
25935,3,,1330.92,53.99,1478
25935,3,,1330.92,61.28,1759
25935,3,,1330.92,78.12,2408
25935,3,,1330.92,75.55,1337
25935,3,,1330.92,82.93,1624
25935,3,,1330.92,81.95,2189
25935,4,,1343.73,63.22,1978
25935,3,,1343.73,82.21,2137
25935,5,,1343.73,50.92,1067
25935,3,,1336.70,88.33,1567
25935,5,,1336.70,77.81,1849
25935,5,,1352.51,63.99,515
25935,4,,1352.51,85.41,743
25935,4,,1352.51,82.35,896
25935,3,,1332.02,50.54,577
25935,4,,1332.02,63.69,1511
25935,5,,1332.02,61.05,418
25935,3,,1332.02,84.87,122
25935,3,,1332.02,62.61,175
25936,3,,1330.92,78.83,530
25936,5,,1330.92,53.99,1478
25936,3,,1330.92,61.28,1759
25936,4,,1330.92,78.12,2408
25936,3,,1330.92,75.55,1337
25936,4,,1330.92,82.93,1624
25936,5,,1330.92,81.95,2189
25936,3,,1343.73,63.22,1978
25936,4,,1343.73,82.21,2137
25936,4,,1343.73,50.92,1067
25936,3,,1336.70,88.33,1567
25936,5,,1336.70,77.81,1849
25936,3,,1352.51,63.99,515
25936,4,,1352.51,85.41,743
25936,3,,1352.51,82.35,896
25936,4,,1332.02,50.54,577
25936,3,,1332.02,63.69,1511
25936,4,,1332.02,61.05,418
25936,5,,1332.02,84.87,122
25936,3,,1332.02,62.61,175
25937,4,,1330.92,78.83,530
25937,3,,1330.92,53.99,1478
25937,5,,1330.92,61.28,1759
25937,3,,1330.92,78.12,2408
25937,5,,1330.92,75.55,1337
25937,3,,1330.92,82.93,1624
25937,5,,1330.92,81.95,2189
25937,4,,1343.73,63.22,1978
25937,4,,1343.73,82.21,2137
25937,4,,1343.73,50.92,1067
25937,4,,1336.70,88.33,1567
25937,3,,1336.70,77.81,1849
25937,3,,1352.51,63.99,515
25937,5,,1352.51,85.41,743
25937,4,,1352.51,82.35,896
25937,5,,1332.02,50.54,577
25937,5,,1332.02,63.69,1511
25937,5,,1332.02,61.05,418
25937,4,,1332.02,84.87,122
25937,3,,1332.02,62.61,175
25938,5,,1330.92,78.83,530
25938,3,,1330.92,53.99,1478
25938,4,,1330.92,61.28,1759
25938,5,,1330.92,78.12,2408
25938,4,,1330.92,75.55,1337
25938,3,,1330.92,82.93,1624
25938,3,,1330.92,81.95,2189
25938,5,,1343.73,63.22,1978
25938,3,,1343.73,82.21,2137
25938,3,,1343.73,50.92,1067
25938,3,,1336.70,88.33,1567
25938,3,,1336.70,77.81,1849
25938,4,,1352.51,63.99,515
25938,3,,1352.51,85.41,743
25938,3,,1352.51,82.35,896
25938,4,,1332.02,50.54,577
25938,3,,1332.02,63.69,1511
25938,3,,1332.02,61.05,418
25938,3,,1332.02,84.87,122
25938,5,,1332.02,62.61,175
25939,5,,1330.92,78.83,530
25939,5,,1330.92,53.99,1478
25939,3,,1330.92,61.28,1759
25939,5,,1330.92,78.12,2408
25939,5,,1330.92,75.55,1337
25939,3,,1330.92,82.93,1624
25939,3,,1330.92,81.95,2189
25939,3,,1343.73,63.22,1978
25939,5,,1343.73,82.21,2137
25939,3,,1343.73,50.92,1067
25939,3,,1336.70,88.33,1567
25939,5,,1336.70,77.81,1849
25939,5,,1352.51,63.99,515
25939,3,,1352.51,85.41,743
25939,5,,1352.51,82.35,896
25939,4,,1332.02,50.54,577
25939,4,,1332.02,63.69,1511
25939,3,,1332.02,61.05,418
25939,4,,1332.02,84.87,122
25939,3,,1332.02,62.61,175
25940,4,,1330.92,78.83,530
25940,3,,1330.92,53.99,1478
25940,3,,1330.92,61.28,1759
25940,3,,1330.92,78.12,2408
25940,3,,1330.92,75.55,1337
25940,4,,1330.92,82.93,1624
25940,5,,1330.92,81.95,2189
25940,3,,1343.73,63.22,1978
25940,3,,1343.73,82.21,2137
25940,4,,1343.73,50.92,1067
25940,5,,1336.70,88.33,1567
25940,5,,1336.70,77.81,1849
25940,4,,1352.51,63.99,515
25940,5,,1352.51,85.41,743
25940,4,,1352.51,82.35,896
25940,4,,1332.02,50.54,577
25940,3,,1332.02,63.69,1511
25940,5,,1332.02,61.05,418
25940,5,,1332.02,84.87,122
25940,3,,1332.02,62.61,175
25941,3,,1330.92,78.83,530
25941,5,,1330.92,53.99,1478
25941,5,,1330.92,61.28,1759
25941,3,,1330.92,78.12,2408
25941,3,,1330.92,75.55,1337
25941,5,,1330.92,82.93,1624
25941,4,,1330.92,81.95,2189
25941,5,,1343.73,63.22,1978
25941,4,,1343.73,82.21,2137
25941,5,,1343.73,50.92,1067
25941,5,,1336.70,88.33,1567
25941,5,,1336.70,77.81,1849
25941,5,,1352.51,63.99,515
25941,5,,1352.51,85.41,743
25941,5,,1352.51,82.35,896
25941,5,,1332.02,50.54,577
25941,4,,1332.02,63.69,1511
25941,5,,1332.02,61.05,418
25941,4,,1332.02,84.87,122
25941,5,,1332.02,62.61,175
25942,3,,1330.92,78.83,530
25942,5,,1330.92,53.99,1478
25942,3,,1330.92,61.28,1759
25942,4,,1330.92,78.12,2408
25942,4,,1330.92,75.55,1337
25942,4,,1330.92,82.93,1624
25942,5,,1330.92,81.95,2189
25942,3,,1343.73,63.22,1978
25942,5,,1343.73,82.21,2137
25942,5,,1343.73,50.92,1067
25942,3,,1336.70,88.33,1567
25942,3,,1336.70,77.81,1849
25942,4,,1352.51,63.99,515
25942,5,,1352.51,85.41,743
25942,3,,1352.51,82.35,896
25942,5,,1332.02,50.54,577
25942,5,,1332.02,63.69,1511
25942,5,,1332.02,61.05,418
25942,3,,1332.02,84.87,122
25942,3,,1332.02,62.61,175
25943,4,,1330.92,78.83,530
25943,5,,1330.92,53.99,1478
25943,5,,1330.92,61.28,1759
25943,4,,1330.92,78.12,2408
25943,5,,1330.92,75.55,1337
25943,3,,1330.92,82.93,1624
25943,3,,1330.92,81.95,2189
25943,4,,1343.73,63.22,1978
25943,4,,1343.73,82.21,2137
25943,5,,1343.73,50.92,1067
25943,4,,1336.70,88.33,1567
25943,5,,1336.70,77.81,1849
25943,5,,1352.51,63.99,515
25943,5,,1352.51,85.41,743
25943,3,,1352.51,82.35,896
25943,5,,1332.02,50.54,577
25943,3,,1332.02,63.69,1511
25943,4,,1332.02,61.05,418
25943,3,,1332.02,84.87,122
25943,3,,1332.02,62.61,175
25944,5,,1330.92,78.83,530
25944,4,,1330.92,53.99,1478
25944,4,,1330.92,61.28,1759
25944,3,,1330.92,78.12,2408
25944,3,,1330.92,75.55,1337
25944,5,,1330.92,82.93,1624
25944,3,,1330.92,81.95,2189
25944,4,,1343.73,63.22,1978
25944,3,,1343.73,82.21,2137
25944,4,,1343.73,50.92,1067
25944,4,,1336.70,88.33,1567
25944,5,,1336.70,77.81,1849
25944,4,,1352.51,63.99,515
25944,5,,1352.51,85.41,743
25944,5,,1352.51,82.35,896
25944,5,,1332.02,50.54,577
25944,5,,1332.02,63.69,1511
25944,4,,1332.02,61.05,418
25944,4,,1332.02,84.87,122
25944,5,,1332.02,62.61,175
25945,5,,1330.92,78.83,530
25945,3,,1330.92,53.99,1478
25945,4,,1330.92,61.28,1759
25945,5,,1330.92,78.12,2408
25945,4,,1330.92,75.55,1337
25945,5,,1330.92,82.93,1624
25945,3,,1330.92,81.95,2189
25945,5,,1343.73,63.22,1978
25945,4,,1343.73,82.21,2137
25945,4,,1343.73,50.92,1067
25945,3,,1336.70,88.33,1567
25945,3,,1336.70,77.81,1849
25945,4,,1352.51,63.99,515
25945,3,,1352.51,85.41,743
25945,3,,1352.51,82.35,896
25945,5,,1332.02,50.54,577
25945,4,,1332.02,63.69,1511
25945,5,,1332.02,61.05,418
25945,3,,1332.02,84.87,122
25945,4,,1332.02,62.61,175
25946,5,,1330.92,78.83,530
25946,5,,1330.92,53.99,1478
25946,5,,1330.92,61.28,1759
25946,4,,1330.92,78.12,2408
25946,5,,1330.92,75.55,1337
25946,3,,1330.92,82.93,1624
25946,5,,1330.92,81.95,2189
25946,3,,1343.73,63.22,1978
25946,5,,1343.73,82.21,2137
25946,3,,1343.73,50.92,1067
25946,4,,1336.70,88.33,1567
25946,3,,1336.70,77.81,1849
25946,3,,1352.51,63.99,515
25946,3,,1352.51,85.41,743
25946,3,,1352.51,82.35,896
25946,5,,1332.02,50.54,577
25946,4,,1332.02,63.69,1511
25946,5,,1332.02,61.05,418
25946,5,,1332.02,84.87,122
25946,3,,1332.02,62.61,175
25947,3,,1330.92,78.83,530
25947,5,,1330.92,53.99,1478
25947,5,,1330.92,61.28,1759
25947,4,,1330.92,78.12,2408
25947,5,,1330.92,75.55,1337
25947,4,,1330.92,82.93,1624
25947,4,,1330.92,81.95,2189
25947,5,,1343.73,63.22,1978
25947,5,,1343.73,82.21,2137
25947,4,,1343.73,50.92,1067
25947,5,,1336.70,88.33,1567
25947,3,,1336.70,77.81,1849
25947,4,,1352.51,63.99,515
25947,3,,1352.51,85.41,743
25947,5,,1352.51,82.35,896
25947,5,,1332.02,50.54,577
25947,4,,1332.02,63.69,1511
25947,5,,1332.02,61.05,418
25947,3,,1332.02,84.87,122
25947,4,,1332.02,62.61,175
25948,3,,1330.92,78.83,530
25948,5,,1330.92,53.99,1478
25948,4,,1330.92,61.28,1759
25948,3,,1330.92,78.12,2408
25948,5,,1330.92,75.55,1337
25948,3,,1330.92,82.93,1624
25948,5,,1330.92,81.95,2189
25948,3,,1343.73,63.22,1978
25948,4,,1343.73,82.21,2137
25948,3,,1343.73,50.92,1067
25948,5,,1336.70,88.33,1567
25948,4,,1336.70,77.81,1849
25948,4,,1352.51,63.99,515
25948,4,,1352.51,85.41,743
25948,5,,1352.51,82.35,896
25948,3,,1332.02,50.54,577
25948,5,,1332.02,63.69,1511
25948,4,,1332.02,61.05,418
25948,5,,1332.02,84.87,122
25948,4,,1332.02,62.61,175
25949,4,,1330.92,78.83,530
25949,4,,1330.92,53.99,1478
25949,5,,1330.92,61.28,1759
25949,4,,1330.92,78.12,2408
25949,3,,1330.92,75.55,1337
25949,5,,1330.92,82.93,1624
25949,3,,1330.92,81.95,2189
25949,5,,1343.73,63.22,1978
25949,3,,1343.73,82.21,2137
25949,5,,1343.73,50.92,1067
25949,4,,1336.70,88.33,1567
25949,5,,1336.70,77.81,1849
25949,3,,1352.51,63.99,515
25949,5,,1352.51,85.41,743
25949,4,,1352.51,82.35,896
25949,4,,1332.02,50.54,577
25949,3,,1332.02,63.69,1511
25949,3,,1332.02,61.05,418
25949,3,,1332.02,84.87,122
25949,3,,1332.02,62.61,175
25950,4,,1330.92,78.83,530
25950,3,,1330.92,53.99,1478
25950,5,,1330.92,61.28,1759
25950,5,,1330.92,78.12,2408
25950,3,,1330.92,75.55,1337
25950,4,,1330.92,82.93,1624
25950,4,,1330.92,81.95,2189
25950,3,,1343.73,63.22,1978
25950,4,,1343.73,82.21,2137
25950,3,,1343.73,50.92,1067
25950,5,,1336.70,88.33,1567
25950,4,,1336.70,77.81,1849
25950,5,,1352.51,63.99,515
25950,5,,1352.51,85.41,743
25950,3,,1352.51,82.35,896
25950,3,,1332.02,50.54,577
25950,5,,1332.02,63.69,1511
25950,3,,1332.02,61.05,418
25950,4,,1332.02,84.87,122
25950,3,,1332.02,62.61,175
25951,3,,1330.92,78.83,530
25951,4,,1330.92,53.99,1478
25951,3,,1330.92,61.28,1759
25951,3,,1330.92,78.12,2408
25951,5,,1330.92,75.55,1337
25951,4,,1330.92,82.93,1624
25951,5,,1330.92,81.95,2189
25951,3,,1343.73,63.22,1978
25951,4,,1343.73,82.21,2137
25951,3,,1343.73,50.92,1067
25951,3,,1336.70,88.33,1567
25951,4,,1336.70,77.81,1849
25951,4,,1352.51,63.99,515
25951,5,,1352.51,85.41,743
25951,3,,1352.51,82.35,896
25951,5,,1332.02,50.54,577
25951,3,,1332.02,63.69,1511
25951,5,,1332.02,61.05,418
25951,5,,1332.02,84.87,122
25951,4,,1332.02,62.61,175
25952,3,,1330.92,78.83,530
25952,5,,1330.92,53.99,1478
25952,3,,1330.92,61.28,1759
25952,4,,1330.92,78.12,2408
25952,3,,1330.92,75.55,1337
25952,3,,1330.92,82.93,1624
25952,4,,1330.92,81.95,2189
25952,3,,1343.73,63.22,1978
25952,5,,1343.73,82.21,2137
25952,5,,1343.73,50.92,1067
25952,4,,1336.70,88.33,1567
25952,5,,1336.70,77.81,1849
25952,5,,1352.51,63.99,515
25952,3,,1352.51,85.41,743
25952,5,,1352.51,82.35,896
25952,5,,1332.02,50.54,577
25952,4,,1332.02,63.69,1511
25952,3,,1332.02,61.05,418
25952,4,,1332.02,84.87,122
25952,4,,1332.02,62.61,175
25953,5,,1330.92,78.83,530
25953,5,,1330.92,53.99,1478
25953,3,,1330.92,61.28,1759
25953,5,,1330.92,78.12,2408
25953,3,,1330.92,75.55,1337
25953,5,,1330.92,82.93,1624
25953,5,,1330.92,81.95,2189
25953,3,,1343.73,63.22,1978
25953,3,,1343.73,82.21,2137
25953,4,,1343.73,50.92,1067
25953,4,,1336.70,88.33,1567
25953,4,,1336.70,77.81,1849
25953,4,,1352.51,63.99,515
25953,4,,1352.51,85.41,743
25953,5,,1352.51,82.35,896
25953,5,,1332.02,50.54,577
25953,5,,1332.02,63.69,1511
25953,5,,1332.02,61.05,418
25953,3,,1332.02,84.87,122
25953,4,,1332.02,62.61,175
25954,5,,1330.92,78.83,530
25954,3,,1330.92,53.99,1478
25954,4,,1330.92,61.28,1759
25954,4,,1330.92,78.12,2408
25954,3,,1330.92,75.55,1337
25954,3,,1330.92,82.93,1624
25954,5,,1330.92,81.95,2189
25954,4,,1343.73,63.22,1978
25954,3,,1343.73,82.21,2137
25954,4,,1343.73,50.92,1067
25954,3,,1336.70,88.33,1567
25954,4,,1336.70,77.81,1849
25954,4,,1352.51,63.99,515
25954,3,,1352.51,85.41,743
25954,5,,1352.51,82.35,896
25954,3,,1332.02,50.54,577
25954,5,,1332.02,63.69,1511
25954,4,,1332.02,61.05,418
25954,4,,1332.02,84.87,122
25954,5,,1332.02,62.61,175
25955,5,,1330.92,78.83,530
25955,5,,1330.92,53.99,1478
25955,4,,1330.92,61.28,1759
25955,4,,1330.92,78.12,2408
25955,5,,1330.92,75.55,1337
25955,5,,1330.92,82.93,1624
25955,3,,1330.92,81.95,2189
25955,3,,1343.73,63.22,1978
25955,5,,1343.73,82.21,2137
25955,3,,1343.73,50.92,1067
25955,4,,1336.70,88.33,1567
25955,3,,1336.70,77.81,1849
25955,4,,1352.51,63.99,515
25955,5,,1352.51,85.41,743
25955,3,,1352.51,82.35,896
25955,3,,1332.02,50.54,577
25955,5,,1332.02,63.69,1511
25955,5,,1332.02,61.05,418
25955,5,,1332.02,84.87,122
25955,4,,1332.02,62.61,175
25956,5,,1330.92,78.83,530
25956,3,,1330.92,53.99,1478
25956,5,,1330.92,61.28,1759
25956,4,,1330.92,78.12,2408
25956,5,,1330.92,75.55,1337
25956,4,,1330.92,82.93,1624
25956,3,,1330.92,81.95,2189
25956,5,,1343.73,63.22,1978
25956,4,,1343.73,82.21,2137
25956,5,,1343.73,50.92,1067
25956,5,,1336.70,88.33,1567
25956,3,,1336.70,77.81,1849
25956,5,,1352.51,63.99,515
25956,5,,1352.51,85.41,743
25956,5,,1352.51,82.35,896
25956,5,,1332.02,50.54,577
25956,4,,1332.02,63.69,1511
25956,5,,1332.02,61.05,418
25956,5,,1332.02,84.87,122
25956,4,,1332.02,62.61,175
25957,5,,1330.92,78.83,530
25957,3,,1330.92,53.99,1478
25957,5,,1330.92,61.28,1759
25957,4,,1330.92,78.12,2408
25957,5,,1330.92,75.55,1337
25957,4,,1330.92,82.93,1624
25957,5,,1330.92,81.95,2189
25957,3,,1343.73,63.22,1978
25957,4,,1343.73,82.21,2137
25957,5,,1343.73,50.92,1067
25957,3,,1336.70,88.33,1567
25957,5,,1336.70,77.81,1849
25957,4,,1352.51,63.99,515
25957,5,,1352.51,85.41,743
25957,3,,1352.51,82.35,896
25957,5,,1332.02,50.54,577
25957,5,,1332.02,63.69,1511
25957,5,,1332.02,61.05,418
25957,5,,1332.02,84.87,122
25957,4,,1332.02,62.61,175
25958,4,,1330.92,78.83,530
25958,4,,1330.92,53.99,1478
25958,4,,1330.92,61.28,1759
25958,4,,1330.92,78.12,2408
25958,4,,1330.92,75.55,1337
25958,5,,1330.92,82.93,1624
25958,5,,1330.92,81.95,2189
25958,4,,1343.73,63.22,1978
25958,3,,1343.73,82.21,2137
25958,4,,1343.73,50.92,1067
25958,4,,1336.70,88.33,1567
25958,5,,1336.70,77.81,1849
25958,3,,1352.51,63.99,515
25958,4,,1352.51,85.41,743
25958,4,,1352.51,82.35,896
25958,5,,1332.02,50.54,577
25958,3,,1332.02,63.69,1511
25958,4,,1332.02,61.05,418
25958,5,,1332.02,84.87,122
25958,3,,1332.02,62.61,175
25959,3,,1330.92,78.83,530
25959,5,,1330.92,53.99,1478
25959,5,,1330.92,61.28,1759
25959,4,,1330.92,78.12,2408
25959,3,,1330.92,75.55,1337
25959,4,,1330.92,82.93,1624
25959,5,,1330.92,81.95,2189
25959,4,,1343.73,63.22,1978
25959,5,,1343.73,82.21,2137
25959,4,,1343.73,50.92,1067
25959,5,,1336.70,88.33,1567
25959,3,,1336.70,77.81,1849
25959,4,,1352.51,63.99,515
25959,3,,1352.51,85.41,743
25959,3,,1352.51,82.35,896
25959,3,,1332.02,50.54,577
25959,3,,1332.02,63.69,1511
25959,5,,1332.02,61.05,418
25959,4,,1332.02,84.87,122
25959,5,,1332.02,62.61,175
25960,4,,1330.92,78.83,530
25960,5,,1330.92,53.99,1478
25960,3,,1330.92,61.28,1759
25960,4,,1330.92,78.12,2408
25960,5,,1330.92,75.55,1337
25960,3,,1330.92,82.93,1624
25960,3,,1330.92,81.95,2189
25960,4,,1343.73,63.22,1978
25960,5,,1343.73,82.21,2137
25960,3,,1343.73,50.92,1067
25960,3,,1336.70,88.33,1567
25960,3,,1336.70,77.81,1849
25960,5,,1352.51,63.99,515
25960,3,,1352.51,85.41,743
25960,5,,1352.51,82.35,896
25960,4,,1332.02,50.54,577
25960,3,,1332.02,63.69,1511
25960,4,,1332.02,61.05,418
25960,4,,1332.02,84.87,122
25960,3,,1332.02,62.61,175
25961,3,,1330.92,78.83,530
25961,3,,1330.92,53.99,1478
25961,4,,1330.92,61.28,1759
25961,4,,1330.92,78.12,2408
25961,3,,1330.92,75.55,1337
25961,3,,1330.92,82.93,1624
25961,5,,1330.92,81.95,2189
25961,5,,1343.73,63.22,1978
25961,5,,1343.73,82.21,2137
25961,4,,1343.73,50.92,1067
25961,5,,1336.70,88.33,1567
25961,4,,1336.70,77.81,1849
25961,4,,1352.51,63.99,515
25961,3,,1352.51,85.41,743
25961,3,,1352.51,82.35,896
25961,5,,1332.02,50.54,577
25961,5,,1332.02,63.69,1511
25961,5,,1332.02,61.05,418
25961,3,,1332.02,84.87,122
25961,5,,1332.02,62.61,175
25962,3,,1330.92,78.83,530
25962,3,,1330.92,53.99,1478
25962,5,,1330.92,61.28,1759
25962,4,,1330.92,78.12,2408
25962,5,,1330.92,75.55,1337
25962,5,,1330.92,82.93,1624
25962,5,,1330.92,81.95,2189
25962,5,,1343.73,63.22,1978
25962,4,,1343.73,82.21,2137
25962,3,,1343.73,50.92,1067
25962,4,,1336.70,88.33,1567
25962,4,,1336.70,77.81,1849
25962,4,,1352.51,63.99,515
25962,4,,1352.51,85.41,743
25962,4,,1352.51,82.35,896
25962,3,,1332.02,50.54,577
25962,3,,1332.02,63.69,1511
25962,4,,1332.02,61.05,418
25962,4,,1332.02,84.87,122
25962,5,,1332.02,62.61,175
25963,3,,1330.92,78.83,530
25963,4,,1330.92,53.99,1478
25963,5,,1330.92,61.28,1759
25963,5,,1330.92,78.12,2408
25963,3,,1330.92,75.55,1337
25963,3,,1330.92,82.93,1624
25963,3,,1330.92,81.95,2189
25963,4,,1343.73,63.22,1978
25963,5,,1343.73,82.21,2137
25963,5,,1343.73,50.92,1067
25963,5,,1336.70,88.33,1567
25963,4,,1336.70,77.81,1849
25963,4,,1352.51,63.99,515
25963,5,,1352.51,85.41,743
25963,3,,1352.51,82.35,896
25963,3,,1332.02,50.54,577
25963,3,,1332.02,63.69,1511
25963,5,,1332.02,61.05,418
25963,4,,1332.02,84.87,122
25963,4,,1332.02,62.61,175
25964,5,,1330.92,78.83,530
25964,5,,1330.92,53.99,1478
25964,5,,1330.92,61.28,1759
25964,5,,1330.92,78.12,2408
25964,4,,1330.92,75.55,1337
25964,3,,1330.92,82.93,1624
25964,4,,1330.92,81.95,2189
25964,5,,1343.73,63.22,1978
25964,5,,1343.73,82.21,2137
25964,5,,1343.73,50.92,1067
25964,5,,1336.70,88.33,1567
25964,4,,1336.70,77.81,1849
25964,3,,1352.51,63.99,515
25964,5,,1352.51,85.41,743
25964,5,,1352.51,82.35,896
25964,3,,1332.02,50.54,577
25964,4,,1332.02,63.69,1511
25964,3,,1332.02,61.05,418
25964,4,,1332.02,84.87,122
25964,4,,1332.02,62.61,175
25965,3,,1330.92,78.83,530
25965,4,,1330.92,53.99,1478
25965,3,,1330.92,61.28,1759
25965,5,,1330.92,78.12,2408
25965,3,,1330.92,75.55,1337
25965,4,,1330.92,82.93,1624
25965,5,,1330.92,81.95,2189
25965,3,,1343.73,63.22,1978
25965,3,,1343.73,82.21,2137
25965,3,,1343.73,50.92,1067
25965,3,,1336.70,88.33,1567
25965,4,,1336.70,77.81,1849
25965,3,,1352.51,63.99,515
25965,3,,1352.51,85.41,743
25965,4,,1352.51,82.35,896
25965,5,,1332.02,50.54,577
25965,5,,1332.02,63.69,1511
25965,4,,1332.02,61.05,418
25965,5,,1332.02,84.87,122
25965,5,,1332.02,62.61,175
25966,4,,1330.92,78.83,530
25966,4,,1330.92,53.99,1478
25966,3,,1330.92,61.28,1759
25966,5,,1330.92,78.12,2408
25966,5,,1330.92,75.55,1337
25966,4,,1330.92,82.93,1624
25966,5,,1330.92,81.95,2189
25966,3,,1343.73,63.22,1978
25966,3,,1343.73,82.21,2137
25966,3,,1343.73,50.92,1067
25966,4,,1336.70,88.33,1567
25966,3,,1336.70,77.81,1849
25966,3,,1352.51,63.99,515
25966,4,,1352.51,85.41,743
25966,4,,1352.51,82.35,896
25966,4,,1332.02,50.54,577
25966,3,,1332.02,63.69,1511
25966,5,,1332.02,61.05,418
25966,4,,1332.02,84.87,122
25966,4,,1332.02,62.61,175
25967,4,,1330.92,78.83,530
25967,4,,1330.92,53.99,1478
25967,5,,1330.92,61.28,1759
25967,5,,1330.92,78.12,2408
25967,4,,1330.92,75.55,1337
25967,3,,1330.92,82.93,1624
25967,5,,1330.92,81.95,2189
25967,5,,1343.73,63.22,1978
25967,3,,1343.73,82.21,2137
25967,5,,1343.73,50.92,1067
25967,3,,1336.70,88.33,1567
25967,5,,1336.70,77.81,1849
25967,5,,1352.51,63.99,515
25967,3,,1352.51,85.41,743
25967,3,,1352.51,82.35,896
25967,3,,1332.02,50.54,577
25967,5,,1332.02,63.69,1511
25967,4,,1332.02,61.05,418
25967,5,,1332.02,84.87,122
25967,4,,1332.02,62.61,175
25968,4,,1330.92,78.83,530
25968,3,,1330.92,53.99,1478
25968,4,,1330.92,61.28,1759
25968,3,,1330.92,78.12,2408
25968,4,,1330.92,75.55,1337
25968,5,,1330.92,82.93,1624
25968,3,,1330.92,81.95,2189
25968,3,,1343.73,63.22,1978
25968,5,,1343.73,82.21,2137
25968,3,,1343.73,50.92,1067
25968,3,,1336.70,88.33,1567
25968,3,,1336.70,77.81,1849
25968,4,,1352.51,63.99,515
25968,5,,1352.51,85.41,743
25968,5,,1352.51,82.35,896
25968,5,,1332.02,50.54,577
25968,3,,1332.02,63.69,1511
25968,3,,1332.02,61.05,418
25968,3,,1332.02,84.87,122
25968,4,,1332.02,62.61,175
25969,4,,1330.92,78.83,530
25969,3,,1330.92,53.99,1478
25969,5,,1330.92,61.28,1759
25969,5,,1330.92,78.12,2408
25969,5,,1330.92,75.55,1337
25969,4,,1330.92,82.93,1624
25969,5,,1330.92,81.95,2189
25969,4,,1343.73,63.22,1978
25969,5,,1343.73,82.21,2137
25969,3,,1343.73,50.92,1067
25969,5,,1336.70,88.33,1567
25969,4,,1336.70,77.81,1849
25969,4,,1352.51,63.99,515
25969,4,,1352.51,85.41,743
25969,5,,1352.51,82.35,896
25969,4,,1332.02,50.54,577
25969,4,,1332.02,63.69,1511
25969,5,,1332.02,61.05,418
25969,5,,1332.02,84.87,122
25969,5,,1332.02,62.61,175
